Code,Code2,RegisteredParents,City,KidsCount,Status,Activity,ActivityCategory,Year,School,IsKinderGarden,Class,SensitivityOrLimitation,RegistrationFee,KidNumberToRegister,Price,Monthly,OneTime
115252,50947,2,3,3,1,9,2,1,49,0,3,0,0,0,2730,0,0
115252,53273,2,3,3,1,7,2,1,8,0,8,0,0,0,1200,0,0
115252,58311,2,3,3,1,1,1,2,8,0,10,0,0,0,825,0,0
115252,61174,2,3,3,1,41,2,2,8,0,4,0,0,0,750,0,0
115253,52512,2,3,2,1,4,2,1,25,0,1,0,0,0,480,0,450
115253,52513,2,3,2,1,7,2,1,25,0,1,0,0,0,450,0,0
115253,54759,2,3,2,1,4,2,1,25,0,8,0,0,1,480,0,0
115253,54760,2,3,2,1,7,2,1,25,0,10,0,0,1,450,0,0
115254,46152,2,517,2,1,7,2,1,17,1,2,0,0,0,450,0,0
115254,54910,2,517,2,1,1,1,1,32,1,8,0,150,0,1170,0,0
115254,57810,2,517,2,1,1,1,2,32,1,10,0,150 ﾤ,0,1050,0,0
115255,46418,2,517,2,1,1,1,1,23,0,2,0,150,0,1150,0,1350
115255,46419,2,517,2,1,7,2,1,23,0,2,0,0,0,1350,0,0
115255,46420,2,517,2,1,1,1,1,23,0,2,0,150,1,1035,0,1350
115255,46421,2,517,2,1,7,2,1,23,0,2,0,0,0,1350,0,0
115255,56751,2,517,2,1,1,1,2,23,0,3,0,150 ﾤ,0,1170,0,0
115255,56753,2,517,2,1,1,1,2,23,0,3,0,150 ﾤ,1,1053,0,0
115256,47613,2,517,1,1,1,1,1,14,0,1,0,120,0,892,0,1350
115256,47614,2,517,1,1,7,2,1,14,0,1,0,0,0,1350,0,0
115256,47615,2,517,1,1,13,2,1,14,0,1,0,0,0,2090,892,1350
115256,59286,2,517,1,1,1,1,2,14,0,2,0,120 ﾤ,0,920,0,0
115257,54345,2,517,1,1,1,1,1,32,1,8,1,150,0,1170,0,0
115258,50202,2,141,1,1,6,2,1,49,0,4,0,0,0,1850,0,0
115259,51873,2,243,1,1,1,1,2,38,0,1,0,350,0,1292,0,0
115260,49071,2,517,1,1,4,2,1,32,1,12,0,0,0,500,0,2890
115260,49072,2,517,1,1,12,2,1,32,1,12,0,0,0,2890,0,0
115261,49407,2,517,1,1,1,1,1,32,0,12,0,0,0,1170,0,0
115262,52140,2,545,1,1,1,1,1,38,0,1,0,0,0,1270,0,0
115262,52141,2,545,1,1,1,1,2,38,0,2,0,350,0,814,0,0
115263,55591,2,517,1,1,1,1,1,32,0,12,0,0,0,1170,0,0
115264,55551,2,517,1,1,10,2,1,32,1,12,0,0,0,1550,0,0
115265,52490,2,517,3,0,0,2,1,0,0,1,1,0,1,0,0,3480
115265,52491,2,517,3,1,7,2,1,17,0,1,1,0,0,1350,0,0
115265,52492,2,517,3,1,17,2,1,17,0,1,1,0,0,2130,0,1350
115265,56973,2,517,3,1,1,1,2,17,0,2,1,150 ﾤ,0,1170,0,0
115265,57597,2,517,3,1,1,1,2,32,1,8,0,150 ﾤ,1,1140,0,0
115266,49157,2,517,1,0,0,2,1,32,0,12,0,0,1,0,0,0
115267,55459,2,517,1,1,12,2,1,32,1,12,0,0,0,2890,0,0
115268,53479,2,3,1,1,1,1,2,10,0,1,0,0,0,1100,0,0
115268,53480,2,3,1,1,13,2,1,10,0,10,0,0,0,2100,0,0
115268,59013,2,3,1,1,28,3,2,10,0,1,0,35 ﾤ,0,190,1100,450
115268,61612,2,3,1,1,7,2,2,10,0,1,0,0,0,450,1100,0
115269,54453,2,517,1,0,1,1,1,32,1,8,0,150 ﾤ,1,1111.5,1170,0
115269,54454,2,517,1,1,1,1,1,32,1,8,0,150,0,1170,0,0
115269,58002,2,517,1,1,1,1,2,32,1,10,0,150 ﾤ,0,1200,0,0
115270,49629,2,517,1,0,1,1,2,32,1,12,0,150,0,1200,0,0
115270,49630,2,517,1,0,1,1,2,32,1,12,0,150,0,1200,0,0
115270,49631,2,517,1,1,1,1,2,32,1,12,0,150,0,1200,0,0
115271,48991,2,517,1,1,1,1,1,32,0,8,0,150,0,1170,0,0
115272,43823,2,517,1,1,1,1,1,32,1,8,0,150,0,1170,0,0
115272,57888,2,517,1,1,1,1,2,32,1,10,0,150 ﾤ,0,1200,0,0
115273,44408,2,3,1,1,1,1,1,10,0,3,0,0,0,1000,0,0
115274,47411,2,3,1,1,1,1,1,6,0,1,0,0,0,990,0,450
115274,47412,2,3,1,1,7,2,1,6,0,1,0,0,0,450,0,0
115274,59491,2,3,1,1,1,1,2,6,0,2,0,0,0,1100,0,1275
115274,62812,2,3,1,1,7,2,2,6,0,2,0,0,0,1275,0,0
115274,63316,2,3,1,0,13,2,2,6,0,2,0,0,0,2100,1100,1275
115275,54104,2,363,2,1,1,1,1,12,0,10,0,0,0,995,0,3076
115275,54105,2,363,2,1,10,2,1,12,1,10,0,0,0,1976,0,0
115275,54106,2,363,2,1,11,2,1,12,1,10,0,0,0,1100,0,1976
115275,54775,2,363,2,1,1,1,1,12,0,8,0,0,1,895.5,0,2768.4
115275,54776,2,363,2,1,10,2,1,12,1,8,0,0,1,1778.4,0,0
115275,54777,2,363,2,1,11,2,1,12,1,8,0,0,1,990,0,1778.4
115275,57105,2,363,2,1,1,1,2,12,1,10,0,0,0,1015,0,0
115276,45767,2,517,1,1,1,1,1,21,0,2,1,150,0,890,0,0
115277,51428,2,517,1,1,1,1,1,28,0,2,0,200,0,1150,0,3330
115277,51429,2,517,1,1,1,1,2,28,0,3,0,220,0,935,0,0
115277,51430,2,517,1,1,7,2,1,28,0,2,0,0,0,1350,0,0
115277,51431,2,517,1,1,17,2,1,28,0,2,0,0,0,1980,0,1350
115278,53463,2,517,2,1,1,1,1,23,0,1,0,150,0,1150,0,1350
115278,53464,2,517,2,1,1,1,2,23,0,2,0,150,0,1170,0,0
115278,53465,2,517,2,1,7,2,1,23,0,1,0,0,0,1350,0,0
115278,54914,2,517,2,1,1,1,1,32,1,8,0,150,1,1111.5,0,0
115278,57732,2,517,2,1,1,1,2,32,1,10,0,150 ﾤ,1,1140,0,0
115279,48809,2,409,1,1,1,1,2,55,0,1,0,0,0,690,0,0
115279,62147,2,409,1,1,1,1,3,55,0,2,0,0,0,690,0,0
115280,55211,2,517,1,1,1,1,1,32,0,12,0,0,0,1170,0,0
115280,55212,2,517,1,1,1,1,2,32,1,8,0,150,0,1200,0,0
115281,47998,2,3,1,1,1,1,1,26,0,1,0,150,0,1150,0,1300
115281,47999,2,3,1,1,7,2,1,9,0,1,0,0,0,1300,0,0
115281,56404,2,3,1,1,1,1,2,9,0,2,0,0,0,825,0,450
115281,62584,2,3,1,1,7,2,2,9,0,2,0,0,0,450,0,0
115282,48111,2,517,1,1,10,2,1,32,1,10,0,0,0,2200,0,0
115283,52400,2,517,1,1,7,2,1,23,0,2,0,0,0,450,0,0
115284,55596,2,517,1,0,10,2,1,32,1,12,0,0,0,1550,0,0
115284,60809,2,517,1,0,4,2,2,32,1,8,0,0,0,500,0,0
115285,52321,2,3,1,1,1,1,2,56,0,2,0,0,0,1100,0,0
115285,62940,2,3,1,1,7,2,2,56,0,2,0,0,0,1275,1100,0
115285,62942,2,3,1,1,13,2,2,1,0,2,0,0,0,2100,1100,1275
115286,55541,2,517,1,1,1,1,1,32,0,12,0,150,0,1170,0,0
115287,46599,2,4,1,1,1,1,2,19,0,1,0,150,0,1070,0,0
115289,44042,2,409,1,0,1,1,2,55,0,1,0,0,0,1150,0,0
115289,44043,2,409,1,1,1,1,2,55,0,1,0,0,0,1150,0,0
115289,63520,2,409,1,1,1,1,3,55,0,2,0,0,0,1150,0,0
115290,44834,2,363,1,1,7,2,1,53,0,2,0,0,0,450,0,0
115291,48428,2,3,1,1,1,1,1,8,0,10,0,0,0,740,0,1900
115291,48429,2,3,1,1,10,2,1,8,1,10,0,0,0,1900,0,0
115291,63301,2,3,1,1,7,2,2,8,0,1,0,0,0,450,0,0
115292,51881,2,3,1,1,1,1,1,6,0,2,0,0,0,1000,0,450
115292,51882,2,3,1,1,7,2,1,6,0,2,0,0,0,450,0,0
115293,47099,2,517,1,1,7,2,1,14,0,1,0,0,0,450,0,0
115294,51662,2,243,2,1,1,1,1,41,0,2,0,0,0,800,0,0
115295,53396,2,517,2,1,1,1,1,32,1,10,0,150,1,1053,0,0
115295,53397,2,517,2,1,1,1,1,32,1,10,0,150,0,1170,0,0
115295,56498,2,517,2,1,1,1,2,17,0,1,0,150 ﾤ,0,1170,0,0
115295,56500,2,517,2,1,1,1,2,17,0,1,0,150 ﾤ,1,1053,0,0
115296,52350,2,517,1,1,7,2,1,23,0,1,0,0,0,450,0,0
115297,53849,2,517,1,1,1,1,1,26,0,1,0,150,0,1150,0,0
115299,54706,2,363,1,1,1,1,1,12,1,8,0,0,0,995,0,1976
115299,54707,2,363,1,1,10,2,1,12,1,10,0,0,0,1976,0,0
115299,59213,2,363,1,1,1,1,2,12,1,10,0,0,0,1015,0,0
115300,51763,2,517,1,1,1,1,1,28,0,2,0,200,0,1150,0,450
115300,51764,2,517,1,1,7,2,1,28,0,2,0,0,0,450,0,0
115301,52351,2,113,1,1,1,1,1,27,0,1,0,150,0,890,0,0
115301,52352,2,113,1,1,1,1,2,27,0,2,0,150,0,890,0,0
115302,46542,2,545,1,1,1,1,1,40,0,2,0,0,0,1270,0,850
115302,46543,2,545,1,1,14,2,1,40,0,2,0,0,0,850,0,0
115303,49062,2,517,1,1,1,1,1,32,1,12,0,150,0,1170,0,0
115304,54335,2,433,1,1,1,1,2,52,0,10,0,150,0,1100,0,0
115305,56648,2,517,2,1,1,1,2,14,0,2,0,120 ﾤ,0,1150,0,0
115305,56649,2,517,2,1,1,1,2,32,1,8,0,150 ﾤ,1,1140,0,0
115306,45002,2,3,1,1,7,2,1,6,0,2,0,0,0,450,0,0
115307,45364,2,517,2,1,7,2,1,23,0,1,0,0,0,450,0,0
115307,50955,2,517,2,1,6,2,1,48,0,1,0,0,0,1900,0,0
115308,49543,2,517,1,1,1,1,2,32,1,8,0,150,0,1200,0,0
115309,51845,2,3,1,1,1,1,1,10,0,3,0,0,0,740,0,0
115310,54338,2,517,1,1,10,2,1,32,1,8,0,0,0,1650,0,0
115310,59185,2,517,1,1,1,1,2,32,1,10,0,150 ﾤ,0,900,0,0
115310,59834,2,517,1,1,38,2,2,17,0,1,0,0,0,450,900,0
115311,54425,2,517,1,1,1,1,1,32,1,10,0,150,0,1170,0,0
115311,54426,2,517,1,1,1,1,2,17,0,1,1,150,0,1170,0,0
115312,50092,2,3,1,1,1,1,2,56,0,1,0,0,0,1100,0,0
115312,60183,2,3,1,1,1,1,3,56,0,2,0,0,0,1100,0,0
115312,63444,2,3,1,1,7,2,2,56,0,1,0,0,0,1275,1100,0
115313,47515,2,517,1,1,1,1,1,28,0,1,0,0,0,920,0,1800
115313,47516,2,517,1,1,5,2,1,28,0,1,0,0,0,1675,920,1800
115313,47517,2,517,1,1,7,2,1,28,0,1,0,0,0,450,0,0
115313,47518,2,517,1,1,7,2,1,28,0,1,0,0,0,1350,0,0
115313,57593,2,517,1,1,1,1,2,28,0,2,0,220 ﾤ,0,935,0,0
115314,44896,2,4,1,1,1,1,1,45,0,2,0,0,0,1050,0,0
115315,49687,2,517,1,1,1,1,2,32,1,12,0,150,0,1200,0,0
115316,44417,2,3,2,1,1,1,1,1,0,3,0,0,0,990,0,0
115316,44418,2,3,2,1,1,1,1,1,0,3,0,0,1,891,0,0
115317,48369,2,517,1,1,1,1,1,32,1,8,0,150,0,1170,0,0
115319,47092,2,3,2,1,1,1,1,6,0,1,0,0,0,1000,0,3400
115319,47093,2,3,2,1,7,2,1,6,0,1,0,0,1,1300,0,0
115319,47094,2,3,2,1,13,2,1,6,0,1,0,0,0,2100,0,1300
115319,47096,2,3,2,1,1,1,1,6,0,1,0,0,0,1000,0,3190
115319,47097,2,3,2,1,7,2,1,6,0,1,0,0,0,1300,0,0
115319,47098,2,3,2,1,13,2,1,6,0,1,0,0,1,1890,0,1300
115319,56096,2,3,2,1,1,1,2,6,0,2,0,0,0,1100,0,1275
115319,56097,2,3,2,1,1,1,2,6,0,2,0,0,1,990,0,1275
115319,63179,2,3,2,1,7,2,2,6,0,2,0,0,0,1275,0,0
115319,63180,2,3,2,1,7,2,2,6,0,2,0,0,1,1275,0,0
115319,63182,2,3,2,1,13,2,2,6,0,2,0,0,0,2100,1100,1275
115319,63324,2,3,2,1,13,2,2,6,0,2,0,0,1,1890,990,1275
115320,54864,2,517,1,1,1,1,1,32,0,12,1,150,0,1170,0,0
115320,54865,2,517,1,1,1,1,2,32,1,8,1,150,0,1200,0,0
115321,44558,2,517,1,1,1,1,1,14,0,3,0,120,0,1095,0,0
115322,48939,2,517,1,1,1,1,1,32,1,8,0,150,0,1170,0,0
115323,46312,2,243,1,1,1,1,1,38,0,2,0,0,0,1050,0,0
115324,49688,2,517,1,1,1,1,2,32,1,12,0,150,0,1200,0,0
115325,47628,2,243,1,1,4,2,1,38,0,1,0,0,0,600,0,0
115326,55315,2,517,1,1,1,1,1,32,1,12,0,150,0,1170,0,0
115326,57950,2,517,1,1,1,1,2,32,1,8,0,150 ﾤ,0,1200,0,0
115328,47853,2,363,2,1,7,2,1,53,0,1,0,0,0,450,0,0
115328,51512,2,363,2,1,7,2,1,53,0,2,0,0,1,450,0,0
115329,44441,2,3,2,1,1,1,1,9,0,2,0,0,0,990,0,0
115329,53843,2,3,2,1,1,1,1,9,0,10,0,0,1,891,0,450
115329,53844,2,3,2,1,7,2,1,9,0,1,0,0,0,450,0,0
115329,56467,2,3,2,1,1,1,2,9,0,2,0,0,0,1100,0,0
115329,56472,2,3,2,0,1,1,2,9,0,4,0,0,1,990,0,0
115330,55402,2,517,1,1,1,1,1,32,1,12,0,0,0,870,0,0
115330,56809,2,517,1,1,1,1,2,32,1,8,0,150 ﾤ,0,900,0,0
115331,53051,2,545,2,1,1,1,1,38,0,1,0,0,0,1270,0,0
115331,53052,2,545,2,1,1,1,2,38,0,2,0,350,0,1292,0,0
115331,53053,2,545,2,1,1,1,1,38,0,1,0,0,1,1143,0,0
115331,53054,2,545,2,1,1,1,2,38,0,2,0,350,1,1162.8,0,0
115332,49378,2,517,1,1,1,1,1,32,1,12,0,150,0,1170,0,0
115333,48090,2,517,1,1,1,1,1,14,0,1,1,120,0,1095,0,1350
115333,48091,2,517,1,1,7,2,1,14,0,1,1,0,0,1350,0,0
115334,48164,2,4,1,1,1,1,1,19,0,1,0,150,0,1050,0,0
115334,48165,2,4,1,1,1,1,2,19,0,2,0,150,0,1070,0,0
115335,51485,2,3,1,1,4,2,1,10,0,2,0,0,0,480,0,450
115335,51486,2,3,1,1,7,2,1,10,0,2,0,0,0,450,0,0
115336,45240,2,517,1,1,1,1,1,21,0,2,1,150,0,1120,0,0
115337,49070,2,517,2,1,1,1,1,32,1,12,0,150,1,1053,0,0
115337,54440,2,517,2,1,1,1,1,32,1,8,0,150,0,1170,0,0
115337,57169,2,517,2,1,1,1,2,14,0,10,0,120 ﾤ,0,1150,0,0
115337,57171,2,517,2,1,1,1,2,32,1,8,0,150 ﾤ,1,1140,0,0
115338,54822,2,433,1,1,1,1,2,52,0,10,0,150,0,1100,0,0
115338,63500,2,433,1,1,7,2,2,52,0,10,0,0,0,1275,1100,0
115339,53421,2,409,1,1,1,1,2,55,0,1,0,0,0,1150,0,0
115340,45593,2,352,1,1,1,1,1,15,0,2,0,150,0,1250,0,0
115341,44128,2,243,2,1,1,1,1,40,0,5,0,0,1,1143,0,0
115341,52072,2,243,2,1,1,1,1,40,0,1,0,0,0,1270,0,0
115341,52073,2,243,2,1,1,1,2,40,0,2,0,100,0,1160,0,0
115342,51563,2,3,1,1,1,1,1,10,0,1,0,0,0,1000,0,450
115342,51564,2,3,1,1,7,2,1,10,0,1,0,0,0,450,0,0
115342,62139,2,3,1,1,7,2,2,10,0,2,0,0,0,1275,0,0
115343,44095,2,517,3,1,1,1,1,14,0,2,0,120,0,1095,0,450
115343,44097,2,517,3,1,7,2,1,14,0,2,0,0,0,450,0,0
115343,44098,2,517,3,1,13,2,1,14,0,2,0,0,0,1680,1095,450
115343,49764,2,517,3,1,6,2,1,48,0,3,0,0,0,1900,0,0
115343,55803,2,517,3,1,1,1,2,14,0,1,0,120,0,1150,0,0
115343,63106,2,517,3,1,6,2,2,48,0,4,0,0,0,1838,0,0
115345,52636,2,3,1,1,7,2,1,9,0,1,0,0,0,450,0,0
115347,51595,2,3,1,1,7,2,1,9,0,2,0,0,0,450,0,0
115348,53787,2,282,1,1,10,2,1,11,1,10,0,0,0,1948,0,0
115349,55428,2,517,1,1,1,1,1,32,1,12,0,150,0,1170,0,0
115350,55029,2,282,2,1,1,1,1,11,1,8,0,0,0,998,0,1948
115350,55030,2,282,2,1,1,1,2,33,1,10,0,0,0,1018,0,0
115350,55031,2,282,2,1,10,2,1,11,1,8,0,0,0,1948,0,0
115350,55725,2,282,2,1,1,1,2,11,1,8,0,0,1,916.2,0,0
115350,56301,2,282,2,0,1,1,2,34,0,10,0,0,2,865.3,1018,0
115350,60158,2,282,2,1,1,1,3,33,0,1,0,0,0,995,0,0
115350,60159,2,282,2,1,1,1,3,11,1,8,0,0,1,895.5,0,0
115351,53812,2,3,1,1,7,2,1,7,0,1,0,0,0,450,0,0
115351,62189,2,3,1,1,7,2,2,7,0,2,0,0,0,450,0,0
115352,49727,2,282,1,1,7,2,1,33,0,2,0,0,0,450,0,0
115353,53505,2,517,2,1,1,1,1,32,1,10,0,150,0,870,0,0
115353,59492,2,517,2,1,1,1,2,32,1,12,0,150 ﾤ,0,900,0,0
115353,59598,2,517,2,0,1,1,2,32,0,1,0,150 ﾤ,1,855,0,0
115353,59612,2,517,2,1,1,1,2,17,0,1,0,150 ﾤ,1,841.5,0,0
115355,48049,2,113,1,1,1,1,1,27,0,1,0,150,0,890,0,0
115355,58514,2,113,1,1,1,1,2,27,0,2,0,150 ﾤ,0,1120,0,0
115356,44371,2,517,1,1,6,2,1,48,0,4,0,0,0,1900,0,0
115357,48865,2,363,1,1,1,1,1,12,0,8,0,0,0,995,0,3076
115357,48866,2,363,1,1,1,1,2,12,1,10,0,0,0,1015,0,0
115357,48867,2,363,1,1,10,2,1,12,1,8,0,0,0,1976,0,0
115357,48868,2,363,1,1,11,2,1,12,1,8,0,0,0,1100,0,1976
115358,55414,2,517,1,1,1,1,2,32,1,8,0,150,0,1200,0,0
115359,53334,2,3,1,1,1,1,2,1,0,1,0,0,0,1100,0,0
115359,53335,2,3,1,1,13,2,1,1,0,10,0,0,0,2100,0,0
115359,59322,2,3,1,1,28,3,2,1,0,1,0,35 ﾤ,0,190,1100,1275
115359,62895,2,3,1,1,7,2,2,1,0,1,0,0,0,1275,1100,0
115360,49646,2,517,1,1,1,1,2,43,0,12,0,150,0,1170,0,0
115361,45683,2,517,2,1,6,2,1,48,0,3,0,0,0,1900,0,0
115361,52850,2,517,2,1,7,2,1,14,0,1,1,0,0,450,0,0
115361,59798,2,517,2,1,38,2,2,14,0,2,0,0,0,450,0,0
115362,52240,2,545,1,1,1,1,1,38,0,2,0,0,0,1270,0,0
115363,53253,2,545,1,1,1,1,2,42,0,1,0,350,0,814,0,0
115363,61435,2,545,1,1,1,1,3,42,0,2,0,0,0,735,0,0
115364,46640,2,113,1,1,1,1,1,27,0,2,0,150,0,1100,0,0
115364,46641,2,113,1,1,1,1,1,27,0,2,0,150,0,1100,0,0
115364,46642,2,113,1,1,1,1,2,27,0,3,0,150,0,1120,0,0
115365,47255,2,243,1,1,1,1,1,39,0,1,0,0,0,800,0,0
115366,54495,2,363,1,1,1,1,1,12,1,10,0,0,0,995,0,1976
115366,54496,2,363,1,1,10,2,1,12,1,10,0,0,0,1976,0,0
115367,51211,2,409,1,1,1,1,2,54,0,3,1,0,0,1150,0,0
115368,54876,2,517,1,1,1,1,1,32,0,8,0,150,0,1170,0,0
115369,52006,2,113,2,1,1,1,1,18,0,2,0,150,0,1100,0,0
115369,52007,2,113,2,1,1,1,2,18,0,3,0,150,0,1120,0,0
115369,54030,2,113,2,1,1,1,2,18,0,1,0,150,1,1008,0,0
115370,43856,2,113,1,1,1,1,1,27,0,2,0,150,0,1100,0,0
115370,58310,2,113,1,1,1,1,2,27,0,3,0,150 ﾤ,0,1120,0,0
115371,52761,2,3,1,0,1,1,1,6,0,1,0,0,0,0,0,450
115371,52762,2,3,1,1,7,2,1,6,0,1,0,0,0,450,0,0
115372,52837,2,363,1,1,7,2,1,53,0,1,0,0,0,450,0,0
115373,47507,2,3,1,1,1,1,1,25,0,1,0,0,0,1000,0,0
115373,59911,2,3,1,1,1,1,2,25,0,2,0,0,0,825,0,0
115374,46474,2,517,1,1,1,1,1,21,0,1,0,150,0,1120,0,0
115375,54564,2,341,1,0,1,1,2,13,0,1,0,0,0,775,0,0
115376,48464,2,3,1,1,1,1,2,1,0,1,0,0,0,1100,0,0
115376,61873,2,3,1,1,7,2,2,1,0,1,0,0,0,450,1100,0
115377,53284,2,517,1,1,4,2,1,32,1,8,0,0,0,750,0,0
115377,53286,2,517,1,1,11,2,1,32,1,8,0,0,0,1680,0,750
115377,61195,2,517,1,1,4,2,2,32,1,10,0,0,0,400,0,0
115378,47891,2,545,1,1,1,1,1,38,0,1,0,0,0,1270,0,0
115379,47800,2,363,2,1,4,2,1,12,1,10,0,0,0,600,0,1747
115379,47801,2,363,2,1,10,2,1,12,1,10,0,0,0,1747,0,0
115379,60883,2,363,2,1,39,2,2,12,1,12,0,0,0,500,0,0
115380,44419,2,243,2,1,1,1,1,38,0,3,0,0,0,1270,0,0
115380,47318,2,243,2,1,1,1,1,38,0,1,0,0,1,1143,0,0
115381,53068,2,113,1,1,1,1,1,27,0,1,0,150,0,1100,0,0
115381,53069,2,113,1,1,1,1,2,27,0,2,0,150,0,1120,0,0
115383,55782,2,517,1,1,1,1,2,32,1,12,1,150,0,1200,0,0
115384,46624,2,4,1,1,1,1,1,19,0,1,0,150,0,1050,0,0
115384,56103,2,4,1,1,1,1,2,19,0,2,0,150 ﾤ,0,1070,0,0
115385,50821,2,3,1,1,1,1,2,56,0,3,0,0,0,1100,0,0
115385,58923,2,3,1,1,20,3,2,56,0,3,0,35 ﾤ,0,195,1100,1990
115385,62365,2,3,1,1,6,2,2,49,0,3,0,0,0,1990,1100,0
115386,50549,2,517,1,1,9,2,1,48,0,3,0,0,0,2800,0,0
115386,50550,2,517,1,1,13,2,1,14,0,3,0,0,0,1580,0,2800
115387,52495,2,3,1,1,5,2,1,7,0,1,0,0,0,1235,0,450
115387,52496,2,3,1,1,7,2,1,7,0,1,0,0,0,450,0,0
115387,59582,2,3,1,1,3,2,2,7,0,2,0,0,0,300,0,450
115387,60894,2,3,1,1,39,2,2,7,0,2,0,0,0,500,0,1987
115387,63193,2,3,1,1,7,2,2,7,0,2,0,0,0,450,0,0
115387,63194,2,3,1,1,5,2,2,7,0,2,0,0,0,1237,0,750
115388,51318,2,433,1,1,1,1,2,52,0,1,0,150,0,1100,0,0
115390,46014,2,3,1,1,1,1,1,9,0,1,0,0,0,990,0,450
115390,46015,2,3,1,1,1,1,2,9,0,2,0,0,0,1100,0,0
115390,46016,2,3,1,1,7,2,1,9,0,1,0,0,0,450,0,0
115391,53200,2,517,1,1,1,1,2,43,0,1,0,150,0,1170,0,0
115392,54235,2,3,1,1,1,1,1,8,0,10,0,0,0,1000,0,1900
115392,54236,2,3,1,1,1,1,2,8,1,1,0,0,0,1100,0,0
115392,54237,2,3,1,1,10,2,1,8,1,10,0,0,0,1900,0,0
115392,63406,2,3,1,0,7,2,2,8,0,1,0,0,0,1275,1100,0
115394,45163,2,517,1,1,1,1,1,23,0,1,0,150,0,1150,0,1350
115394,45164,2,517,1,1,7,2,1,23,0,1,0,0,0,1350,0,0
115394,55992,2,517,1,1,1,1,2,23,0,2,0,150,0,1170,0,0
115395,52424,2,282,1,1,7,2,1,47,0,1,0,0,0,450,0,0
115396,49649,2,517,1,1,1,1,2,32,1,12,0,150,0,1200,0,0
115398,45191,2,3,1,1,4,2,1,6,0,1,0,0,0,480,0,1200
115398,45192,2,3,1,1,5,2,1,6,0,1,0,0,0,1575,0,1680
115398,45193,2,3,1,1,7,2,1,6,0,1,0,0,0,1200,0,0
115399,46002,2,517,2,1,1,1,1,21,0,1,0,150,0,1120,0,0
115399,50852,2,517,2,1,1,1,1,21,0,1,0,150,1,1008,0,0
115400,53470,2,469,1,1,7,2,1,28,0,1,0,0,0,450,0,0
115401,46401,2,113,1,1,1,1,1,18,0,2,0,150,0,1100,0,0
115402,46816,2,3,1,1,1,1,1,25,0,1,1,0,0,990,0,1200
115402,46817,2,3,1,1,7,2,1,25,0,1,1,0,0,1200,0,0
115402,58317,2,3,1,1,1,1,2,25,0,2,0,0,0,1100,0,0
115403,50347,2,341,1,1,1,1,1,13,0,2,1,0,0,700,0,0
115404,44487,2,4,1,1,1,1,1,19,0,3,0,150,0,1050,0,0
115405,45503,2,113,1,1,1,1,1,18,0,2,0,150,0,1100,0,0
115405,61274,2,113,1,1,4,2,2,18,0,3,0,0,0,400,0,0
115406,47855,2,282,1,1,7,2,1,33,0,1,0,0,0,450,0,0
115407,53353,2,409,1,0,1,1,2,54,0,1,0,0,0,1150,1150,0
115407,53354,2,409,1,1,1,1,2,54,0,1,0,0,0,1150,0,0
115408,51019,2,4,1,1,1,1,1,19,0,2,0,150,0,1050,0,0
115408,51020,2,4,1,1,1,1,2,19,0,3,0,150,0,1070,0,0
115409,55730,2,282,1,1,1,1,2,11,1,12,0,0,0,1018,0,0
115410,51831,2,3,1,1,11,2,1,10,0,10,0,0,0,1050,0,0
115411,53528,2,517,1,1,1,1,1,32,1,10,0,150,0,1170,0,0
115412,49541,2,517,1,1,1,1,2,32,1,8,0,150,0,1200,0,0
115414,51249,2,3,1,1,1,1,1,10,0,2,0,0,0,990,0,1200
115414,51250,2,3,1,1,1,1,2,10,0,3,0,0,0,1100,0,0
115414,51251,2,3,1,1,7,2,1,10,0,3,0,0,0,1200,0,0
115414,58537,2,3,1,1,23,3,2,10,0,3,0,35 ﾤ,0,195,1100,0
115415,55687,2,517,1,1,1,1,2,32,1,12,1,150,0,1200,0,0
115416,46387,2,517,1,1,1,1,1,17,0,2,0,150,0,1150,0,3450
115416,46388,2,517,1,1,1,1,2,17,0,3,0,150,0,1170,0,0
115416,46389,2,517,1,1,7,2,1,17,0,2,0,0,0,1350,0,0
115416,46390,2,517,1,1,13,2,1,17,0,2,0,0,0,2100,0,1350
115417,52592,2,3,1,1,1,1,2,10,0,2,0,0,0,825,0,0
115417,59368,2,3,1,1,28,3,2,10,0,2,0,35 ﾤ,0,190,825,0
115418,44766,2,3,2,1,7,2,1,10,0,2,0,0,1,450,0,0
115418,44767,2,3,2,1,13,2,1,10,0,2,0,0,0,2100,0,450
115418,45337,2,3,2,1,7,2,1,10,0,1,0,0,0,1200,0,0
115418,45338,2,3,2,1,13,2,1,10,0,1,0,0,1,1890,0,1200
115418,57080,2,3,2,1,1,1,2,10,0,3,0,0,0,1100,0,0
115418,57085,2,3,2,1,1,1,2,10,0,2,0,0,1,990,0,1275
115418,62919,2,3,2,1,7,2,2,10,0,2,0,0,0,1275,0,0
115418,63099,2,3,2,1,1,1,3,10,0,3,0,0,0,1100,0,0
115420,51432,2,517,1,1,1,1,1,22,0,2,0,150,0,1030,0,450
115420,51433,2,517,1,1,7,2,1,22,0,2,0,0,0,450,0,0
115421,52748,2,472,1,1,7,2,1,37,0,1,0,0,0,450,0,0
115422,49796,2,469,1,0,6,2,1,48,0,5,0,0,0,1900,0,0
115423,54363,2,517,1,1,1,1,1,32,1,8,0,150,0,1170,0,0
115423,56903,2,517,1,1,1,1,2,14,0,10,0,120 ﾤ,0,1150,0,0
